date,station_id,Time,Temperature,Dew Point,Humidity,Wind,Speed,Gust,Pressure,Precip. Rate.,Precip. Accum.,UV,Solar
2024-10-05,IICHTE19,23:49:00,48.0 °F,43.3 °F,84 %,South,1.9 mph,2.6 mph,29.68 in,0.00 in,0.01 in,0.0,0 w/m²
2024-10-05,IICHTE19,23:54:00,47.8 °F,43.4 °F,85 %,South,1.7 mph,2.3 mph,29.68 in,0.00 in,0.01 in,0.0,0 w/m²
2024-10-05,IICHTE19,23:59:00,47.7 °F,43.3 °F,85 %,South,1.8 mph,2.5 mph,29.68 in,0.00 in,0.01 in,0.0,0 w/m²
2024-10-06,IICHTE19,,,,,,,,,,,,
2024-10-06,IICHTE19,00:04:00,47.5 °F,43.3 °F,85 %,South,1.5 mph,2.3 mph,29.68 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:09:00,47.3 °F,43.3 °F,86 %,South,2.2 mph,3.1 mph,29.67 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:14:00,47.3 °F,43.3 °F,86 %,South,1.9 mph,2.6 mph,29.67 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:19:00,47.2 °F,43.3 °F,86 %,South,1.5 mph,2.3 mph,29.67 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:24:00,47.2 °F,43.3 °F,86 %,South,1.8 mph,2.6 mph,29.67 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:29:00,47.1 °F,43.5 °F,87 %,SSE,2.3 mph,3.1 mph,29.66 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:34:00,47.1 °F,43.5 °F,87 %,SSE,2.1 mph,3.0 mph,29.66 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:39:00,47.1 °F,43.5 °F,87 %,South,2.1 mph,3.1 mph,29.66 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:44:00,47.0 °F,43.4 °F,87 %,South,2.2 mph,3.1 mph,29.66 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:49:00,46.9 °F,43.3 °F,87 %,South,2.1 mph,3.2 mph,29.66 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:54:00,46.9 °F,43.3 °F,87 %,SSE,2.1 mph,3.0 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,00:59:00,46.8 °F,43.2 °F,87 %,South,1.8 mph,2.6 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:04:00,46.8 °F,43.2 °F,87 %,South,2.2 mph,3.1 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:09:00,46.8 °F,43.2 °F,87 %,South,1.8 mph,2.6 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:14:00,46.9 °F,43.3 °F,87 %,South,2.0 mph,2.8 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:19:00,46.8 °F,43.2 °F,87 %,South,1.2 mph,2.0 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:24:00,46.6 °F,43.0 °F,87 %,SSW,1.5 mph,2.3 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:29:00,46.6 °F,43.0 °F,87 %,South,1.9 mph,2.4 mph,29.65 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:34:00,46.6 °F,43.0 °F,87 %,SSW,1.3 mph,2.0 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:39:00,46.4 °F,43.0 °F,88 %,South,1.4 mph,2.2 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:44:00,46.4 °F,43.0 °F,88 %,South,1.7 mph,2.5 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:49:00,46.3 °F,42.9 °F,88 %,South,1.5 mph,2.2 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:54:00,46.2 °F,42.8 °F,88 %,SSW,1.5 mph,2.2 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,01:59:00,46.4 °F,43.0 °F,88 %,South,1.8 mph,2.8 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:04:00,46.5 °F,43.0 °F,87 %,South,2.2 mph,3.2 mph,29.64 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:09:00,46.6 °F,43.0 °F,87 %,SSE,2.5 mph,3.6 mph,29.63 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:14:00,46.7 °F,43.1 °F,87 %,SSE,2.5 mph,3.4 mph,29.63 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:19:00,46.8 °F,43.2 °F,87 %,SSE,3.1 mph,4.2 mph,29.63 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:24:00,46.8 °F,43.2 °F,87 %,SSE,2.9 mph,4.2 mph,29.63 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:29:00,46.8 °F,43.2 °F,87 %,South,2.6 mph,3.7 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:34:00,46.8 °F,43.2 °F,87 %,SSE,2.6 mph,3.8 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:39:00,46.9 °F,43.1 °F,87 %,SSE,2.7 mph,3.8 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:44:00,47.1 °F,43.2 °F,86 %,SSE,3.1 mph,4.7 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:49:00,47.3 °F,43.1 °F,85 %,SSE,3.1 mph,4.3 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:54:00,47.1 °F,43.0 °F,86 %,South,2.1 mph,3.0 mph,29.61 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,02:59:00,46.8 °F,42.8 °F,86 %,South,2.5 mph,3.6 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:04:00,46.6 °F,42.8 °F,86 %,South,2.4 mph,3.4 mph,29.62 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:09:00,46.4 °F,42.8 °F,87 %,South,2.0 mph,2.8 mph,29.61 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:14:00,46.4 °F,42.8 °F,87 %,South,2.4 mph,3.2 mph,29.60 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:19:00,46.3 °F,42.8 °F,87 %,SSE,2.5 mph,3.4 mph,29.60 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:24:00,46.5 °F,42.9 °F,87 %,South,2.5 mph,3.7 mph,29.60 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:29:00,46.7 °F,43.0 °F,87 %,SSE,3.3 mph,4.5 mph,29.59 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:34:00,46.8 °F,42.8 °F,86 %,SSE,3.6 mph,4.9 mph,29.59 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:39:00,46.9 °F,43.0 °F,86 %,SSE,3.4 mph,5.3 mph,29.59 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:44:00,46.8 °F,42.8 °F,86 %,SSE,3.0 mph,3.8 mph,29.59 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:49:00,46.7 °F,42.7 °F,86 %,SE,3.5 mph,5.2 mph,29.59 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:54:00,46.6 °F,42.7 °F,86 %,SE,3.6 mph,5.3 mph,29.58 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,03:59:00,46.8 °F,42.8 °F,86 %,SSE,3.5 mph,4.8 mph,29.58 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:04:00,46.7 °F,42.8 °F,86 %,SSE,3.3 mph,4.7 mph,29.58 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:09:00,46.5 °F,42.9 °F,87 %,SSE,3.3 mph,5.0 mph,29.57 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:14:00,46.4 °F,42.8 °F,87 %,SSE,3.4 mph,4.8 mph,29.57 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:19:00,46.6 °F,43.0 °F,87 %,SSE,2.8 mph,4.0 mph,29.57 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:24:00,46.6 °F,43.0 °F,87 %,SSE,3.6 mph,5.0 mph,29.57 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:29:00,46.7 °F,42.9 °F,86 %,SSE,3.1 mph,4.5 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:34:00,46.5 °F,42.9 °F,87 %,SSE,3.1 mph,4.5 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:39:00,46.4 °F,42.8 °F,87 %,South,2.1 mph,2.9 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:44:00,46.4 °F,42.8 °F,87 %,South,2.3 mph,3.3 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:49:00,46.6 °F,43.0 °F,87 %,SSE,2.6 mph,3.9 mph,29.57 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:54:00,46.6 °F,43.0 °F,87 %,South,2.3 mph,3.3 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,04:59:00,46.6 °F,43.0 °F,87 %,South,2.7 mph,3.7 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:04:00,46.8 °F,43.2 °F,87 %,SSE,3.1 mph,4.3 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:09:00,46.8 °F,43.2 °F,87 %,South,2.4 mph,3.2 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:14:00,46.6 °F,43.1 °F,87 %,SSE,3.2 mph,4.5 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:19:00,46.4 °F,43.0 °F,88 %,SSE,3.5 mph,4.9 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:24:00,46.3 °F,42.9 °F,88 %,South,3.3 mph,4.4 mph,29.56 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:29:00,46.2 °F,42.8 °F,88 %,SSE,3.4 mph,4.9 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:34:00,46.0 °F,42.6 °F,88 %,SSE,3.6 mph,4.9 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:39:00,46.0 °F,42.9 °F,89 %,SSE,2.9 mph,4.2 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:44:00,46.0 °F,43.0 °F,89 %,SSE,3.9 mph,5.7 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:49:00,46.0 °F,43.0 °F,89 %,SSE,4.1 mph,5.4 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:54:00,46.0 °F,43.0 °F,89 %,SSE,3.8 mph,5.9 mph,29.55 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,05:59:00,46.1 °F,43.1 °F,89 %,SSE,3.5 mph,5.2 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:04:00,46.2 °F,43.2 °F,89 %,South,3.3 mph,4.9 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:09:00,46.1 °F,43.1 °F,89 %,SSE,3.4 mph,4.9 mph,29.54 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:14:00,46.0 °F,43.0 °F,89 %,SSE,3.5 mph,4.9 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:19:00,46.2 °F,43.2 °F,89 %,SSE,4.1 mph,6.0 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:24:00,46.3 °F,43.2 °F,89 %,SSE,3.6 mph,5.0 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:29:00,46.2 °F,43.2 °F,89 %,SSE,3.5 mph,5.1 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:34:00,46.1 °F,43.1 °F,89 %,SSE,3.3 mph,4.4 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:39:00,46.0 °F,43.0 °F,89 %,SSE,4.8 mph,6.6 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:44:00,46.1 °F,43.1 °F,89 %,SSE,4.1 mph,5.4 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:49:00,46.1 °F,43.1 °F,89 %,SSE,4.0 mph,5.5 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:54:00,46.0 °F,43.0 °F,89 %,SSE,3.4 mph,4.9 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,06:59:00,46.0 °F,43.0 °F,89 %,SSE,3.2 mph,4.5 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:04:00,46.0 °F,43.0 °F,89 %,SSE,3.5 mph,4.8 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:09:00,46.2 °F,43.2 °F,89 %,SSE,4.6 mph,6.4 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:14:00,46.2 °F,43.2 °F,89 %,SSE,3.4 mph,4.6 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:19:00,46.2 °F,43.2 °F,89 %,SSE,2.9 mph,4.0 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:24:00,46.0 °F,43.1 °F,89 %,SSE,2.7 mph,4.0 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:29:00,46.0 °F,43.3 °F,90 %,SE,3.1 mph,4.1 mph,29.53 in,0.00 in,0.00 in,0.0,0 w/m²
2024-10-06,IICHTE19,07:34:00,46.1 °F,43.4 °F,90 %,SSE,3.3 mph,4.6 mph,29.53 in,0.00 in,0.00 in,0.0,0.1 w/m²
2024-10-06,IICHTE19,07:39:00,46.2 °F,43.3 °F,89 %,SSE,3.6 mph,4.7 mph,29.53 in,0.00 in,0.00 in,0.0,0.2 w/m²
2024-10-06,IICHTE19,07:44:00,46.2 °F,43.2 °F,89 %,SSE,3.4 mph,4.9 mph,29.53 in,0.00 in,0.00 in,0.0,0.4 w/m²
2024-10-06,IICHTE19,07:49:00,46.3 °F,43.3 °F,89 %,SSE,3.6 mph,5.2 mph,29.52 in,0.00 in,0.00 in,0.0,0.8 w/m²
2024-10-06,IICHTE19,07:54:00,46.4 °F,43.3 °F,89 %,SSE,3.7 mph,5.2 mph,29.53 in,0.00 in,0.00 in,0.0,1.1 w/m²
2024-10-06,IICHTE19,07:59:00,46.4 °F,43.3 °F,89 %,SSE,3.4 mph,4.7 mph,29.53 in,0.00 in,0.00 in,0.0,1.7 w/m²
2024-10-06,IICHTE19,08:04:00,46.4 °F,43.3 °F,89 %,SSE,3.6 mph,4.9 mph,29.52 in,0.00 in,0.00 in,0.0,2.2 w/m²
2024-10-06,IICHTE19,08:09:00,46.4 °F,43.3 °F,89 %,SE,4.2 mph,6.4 mph,29.52 in,0.00 in,0.00 in,0.0,2.9 w/m²
2024-10-06,IICHTE19,08:14:00,46.5 °F,43.4 °F,89 %,SE,4.4 mph,6.1 mph,29.52 in,0.00 in,0.00 in,0.0,3.4 w/m²
2024-10-06,IICHTE19,08:19:00,46.6 °F,43.5 °F,89 %,SSE,3.9 mph,5.3 mph,29.52 in,0.00 in,0.00 in,0.0,3.6 w/m²
2024-10-06,IICHTE19,08:24:00,46.7 °F,43.6 °F,89 %,SE,4.0 mph,5.4 mph,29.51 in,0.00 in,0.00 in,0.0,5.3 w/m²
2024-10-06,IICHTE19,08:29:00,46.8 °F,43.7 °F,89 %,SSE,3.8 mph,5.7 mph,29.52 in,0.00 in,0.00 in,0.0,8.5 w/m²
2024-10-06,IICHTE19,08:34:00,46.9 °F,43.8 °F,89 %,SSE,3.8 mph,5.4 mph,29.52 in,0.00 in,0.00 in,0.0,12.1 w/m²
2024-10-06,IICHTE19,08:39:00,46.9 °F,43.9 °F,89 %,SSE,3.9 mph,5.3 mph,29.52 in,0.00 in,0.00 in,0.0,14.8 w/m²
2024-10-06,IICHTE19,08:44:00,46.9 °F,43.9 °F,89 %,SSE,2.9 mph,3.9 mph,29.52 in,0.00 in,0.00 in,0.0,15.1 w/m²
2024-10-06,IICHTE19,08:49:00,46.9 °F,43.9 °F,89 %,SE,3.8 mph,5.3 mph,29.51 in,0.00 in,0.00 in,0.0,15.9 w/m²
2024-10-06,IICHTE19,08:54:00,47.1 °F,44.1 °F,89 %,SE,3.8 mph,5.3 mph,29.51 in,0.00 in,0.00 in,0.0,15.9 w/m²
2024-10-06,IICHTE19,08:59:00,47.1 °F,43.9 °F,88 %,SSE,3.3 mph,5.0 mph,29.51 in,0.00 in,0.00 in,0.0,19.3 w/m²
2024-10-06,IICHTE19,09:04:00,47.3 °F,43.9 °F,88 %,SE,4.1 mph,5.7 mph,29.51 in,0.00 in,0.00 in,0.0,28.2 w/m²
2024-10-06,IICHTE19,09:09:00,47.4 °F,44.0 °F,88 %,SE,4.9 mph,6.8 mph,29.51 in,0.00 in,0.00 in,0.0,35.4 w/m²
2024-10-06,IICHTE19,09:14:00,47.6 °F,44.1 °F,88 %,SSE,3.8 mph,5.7 mph,29.50 in,0.00 in,0.00 in,0.0,42.3 w/m²
2024-10-06,IICHTE19,09:19:00,47.7 °F,44.2 °F,88 %,South,2.9 mph,4.4 mph,29.51 in,0.00 in,0.00 in,0.0,48.1 w/m²
2024-10-06,IICHTE19,09:24:00,47.8 °F,44.4 °F,88 %,SSE,3.7 mph,5.4 mph,29.51 in,0.00 in,0.00 in,0.0,56.3 w/m²
2024-10-06,IICHTE19,09:29:00,48.0 °F,44.6 °F,88 %,SSE,3.3 mph,4.7 mph,29.50 in,0.00 in,0.00 in,0.0,65.4 w/m²
2024-10-06,IICHTE19,09:34:00,48.2 °F,44.6 °F,87 %,SSE,3.5 mph,4.8 mph,29.51 in,0.00 in,0.00 in,0.0,78.2 w/m²
2024-10-06,IICHTE19,09:39:00,48.4 °F,44.6 °F,87 %,SE,4.4 mph,5.9 mph,29.50 in,0.00 in,0.00 in,0.0,81.3 w/m²
2024-10-06,IICHTE19,09:44:00,48.6 °F,44.8 °F,87 %,SSE,4.2 mph,6.1 mph,29.50 in,0.00 in,0.00 in,0.0,81 w/m²
2024-10-06,IICHTE19,09:49:00,48.7 °F,44.9 °F,86 %,SSE,3.6 mph,4.8 mph,29.50 in,0.00 in,0.00 in,0.0,80.2 w/m²
2024-10-06,IICHTE19,09:54:00,48.8 °F,44.9 °F,86 %,SSE,3.6 mph,5.2 mph,29.50 in,0.00 in,0.00 in,0.0,82.4 w/m²
2024-10-06,IICHTE19,09:59:00,48.9 °F,45.0 °F,86 %,SE,3.6 mph,4.6 mph,29.50 in,0.00 in,0.00 in,0.0,83 w/m²
2024-10-06,IICHTE19,10:04:00,49.1 °F,45.1 °F,86 %,SE,4.4 mph,5.8 mph,29.50 in,0.00 in,0.00 in,0.0,93.4 w/m²
2024-10-06,IICHTE19,10:09:00,49.2 °F,45.1 °F,86 %,SE,4.9 mph,6.5 mph,29.49 in,0.00 in,0.00 in,1.0,130.2 w/m²
2024-10-06,IICHTE19,10:14:00,49.5 °F,45.2 °F,85 %,SSE,4.2 mph,5.8 mph,29.49 in,0.00 in,0.00 in,2.0,213.7 w/m²
2024-10-06,IICHTE19,10:19:00,50.4 °F,45.8 °F,84 %,SSE,3.5 mph,5.0 mph,29.49 in,0.00 in,0.00 in,2.0,241.2 w/m²
2024-10-06,IICHTE19,10:24:00,51.4 °F,46.3 °F,83 %,SSE,4.0 mph,5.5 mph,29.49 in,0.00 in,0.00 in,2.0,279.5 w/m²
2024-10-06,IICHTE19,10:29:00,52.0 °F,46.6 °F,81 %,SE,4.2 mph,5.8 mph,29.48 in,0.00 in,0.00 in,3.0,308 w/m²
2024-10-06,IICHTE19,10:34:00,52.4 °F,46.6 °F,80 %,SE,5.3 mph,7.7 mph,29.48 in,0.00 in,0.00 in,2.0,290.4 w/m²
2024-10-06,IICHTE19,10:39:00,52.6 °F,46.6 °F,80 %,SE,5.5 mph,7.5 mph,29.48 in,0.00 in,0.00 in,3.0,313.5 w/m²
2024-10-06,IICHTE19,10:44:00,52.2 °F,46.5 °F,81 %,SSE,5.2 mph,7.3 mph,29.48 in,0.00 in,0.00 in,1.0,135.2 w/m²
2024-10-06,IICHTE19,10:49:00,51.9 °F,46.3 °F,81 %,SSE,3.8 mph,5.7 mph,29.47 in,0.00 in,0.00 in,1.0,156.5 w/m²
2024-10-06,IICHTE19,10:54:00,51.9 °F,46.5 °F,82 %,SSE,4.4 mph,6.5 mph,29.47 in,0.00 in,0.00 in,1.0,182.3 w/m²
2024-10-06,IICHTE19,10:59:00,52.1 °F,46.5 °F,81 %,SE,6.0 mph,7.9 mph,29.47 in,0.00 in,0.00 in,2.0,208.4 w/m²
2024-10-06,IICHTE19,11:04:00,52.1 °F,46.5 °F,81 %,SE,4.6 mph,6.4 mph,29.47 in,0.00 in,0.00 in,1.0,139.4 w/m²
2024-10-06,IICHTE19,11:09:00,52.0 °F,46.5 °F,81 %,SSE,4.4 mph,6.0 mph,29.47 in,0.00 in,0.00 in,1.0,135.9 w/m²
2024-10-06,IICHTE19,11:14:00,52.2 °F,46.6 °F,81 %,SSE,4.8 mph,6.7 mph,29.46 in,0.00 in,0.00 in,1.0,157.4 w/m²
2024-10-06,IICHTE19,11:19:00,52.5 °F,46.7 °F,81 %,SE,5.6 mph,7.4 mph,29.46 in,0.00 in,0.00 in,2.0,303.5 w/m²
2024-10-06,IICHTE19,11:24:00,53.4 °F,47.1 °F,79 %,SSE,5.3 mph,7.2 mph,29.46 in,0.00 in,0.00 in,3.0,317.4 w/m²
2024-10-06,IICHTE19,11:29:00,54.0 °F,47.4 °F,78 %,SE,4.8 mph,6.7 mph,29.46 in,0.00 in,0.00 in,2.0,259.1 w/m²
2024-10-06,IICHTE19,11:34:00,54.1 °F,47.6 °F,78 %,SSE,4.8 mph,7.1 mph,29.46 in,0.00 in,0.00 in,3.0,357.7 w/m²
2024-10-06,IICHTE19,11:39:00,55.1 °F,48.2 °F,77 %,SSE,4.6 mph,6.8 mph,29.45 in,0.00 in,0.00 in,4.0,424.4 w/m²
2024-10-06,IICHTE19,11:44:00,55.2 °F,48.2 °F,77 %,SSE,5.0 mph,7.0 mph,29.45 in,0.00 in,0.00 in,3.0,403.6 w/m²
2024-10-06,IICHTE19,11:49:00,55.5 °F,48.2 °F,76 %,SE,4.6 mph,6.6 mph,29.45 in,0.00 in,0.00 in,4.0,433.2 w/m²
2024-10-06,IICHTE19,11:54:00,56.4 °F,48.7 °F,75 %,South,4.1 mph,5.8 mph,29.45 in,0.00 in,0.00 in,4.0,412 w/m²
2024-10-06,IICHTE19,11:59:00,56.4 °F,48.4 °F,74 %,SSE,4.8 mph,7.7 mph,29.45 in,0.00 in,0.00 in,3.0,375.8 w/m²
2024-10-06,IICHTE19,12:04:00,56.8 °F,48.2 °F,73 %,South,5.5 mph,8.0 mph,29.44 in,0.00 in,0.00 in,3.0,347.5 w/m²
2024-10-06,IICHTE19,12:09:00,56.7 °F,48.1 °F,73 %,SSE,5.8 mph,8.4 mph,29.44 in,0.00 in,0.00 in,3.0,353 w/m²
2024-10-06,IICHTE19,12:14:00,56.8 °F,48.2 °F,73 %,SSE,5.3 mph,7.3 mph,29.43 in,0.00 in,0.00 in,3.0,370.1 w/m²
2024-10-06,IICHTE19,12:19:00,57.1 °F,48.5 °F,73 %,SSE,5.5 mph,7.7 mph,29.43 in,0.00 in,0.00 in,3.0,358.3 w/m²
2024-10-06,IICHTE19,12:24:00,57.1 °F,48.2 °F,72 %,SSE,6.1 mph,8.4 mph,29.44 in,0.00 in,0.00 in,3.0,359.3 w/m²
2024-10-06,IICHTE19,12:29:00,57.1 °F,48.5 °F,73 %,SSE,5.7 mph,8.5 mph,29.43 in,0.00 in,0.00 in,3.0,363.1 w/m²
2024-10-06,IICHTE19,12:34:00,57.3 °F,48.4 °F,72 %,SSE,6.7 mph,9.5 mph,29.43 in,0.00 in,0.00 in,3.0,362.6 w/m²
2024-10-06,IICHTE19,12:39:00,57.3 °F,48.6 °F,73 %,SSE,5.7 mph,8.1 mph,29.43 in,0.00 in,0.00 in,3.0,365.1 w/m²
2024-10-06,IICHTE19,12:44:00,58.1 °F,49.2 °F,72 %,SSE,4.5 mph,6.6 mph,29.42 in,0.00 in,0.00 in,3.0,370.7 w/m²
2024-10-06,IICHTE19,12:49:00,58.3 °F,49.0 °F,71 %,SSE,5.4 mph,7.8 mph,29.42 in,0.00 in,0.00 in,3.0,374 w/m²
2024-10-06,IICHTE19,12:54:00,58.6 °F,48.9 °F,70 %,South,5.5 mph,8.5 mph,29.42 in,0.00 in,0.00 in,3.0,376.8 w/m²
2024-10-06,IICHTE19,12:59:00,58.7 °F,48.9 °F,70 %,South,5.4 mph,7.6 mph,29.42 in,0.00 in,0.00 in,3.0,373.5 w/m²
2024-10-06,IICHTE19,13:04:00,58.9 °F,49.2 °F,70 %,South,4.7 mph,6.5 mph,29.42 in,0.00 in,0.00 in,3.0,372.6 w/m²
2024-10-06,IICHTE19,13:09:00,59.1 °F,49.5 °F,70 %,South,4.3 mph,6.7 mph,29.42 in,0.00 in,0.00 in,3.0,368.2 w/m²
2024-10-06,IICHTE19,13:14:00,59.1 °F,49.5 °F,70 %,SSE,5.6 mph,7.7 mph,29.42 in,0.00 in,0.00 in,3.0,370 w/m²
2024-10-06,IICHTE19,13:19:00,58.9 °F,49.4 °F,71 %,SSE,5.8 mph,8.1 mph,29.41 in,0.00 in,0.00 in,3.0,370 w/m²
